"corpusid","externalids","url","title","authors","venue","publicationvenueid","year","referencecount","citationcount","influentialcitationcount","isopenaccess","s2fieldsofstudy","publicationtypes","publicationdate","journal","corpusid"
"4577283","{acl=null, dblp=null, arxiv=null, mag=2166690869, corpusid=4577283, pubmed=24992339, doi=10.1371/journal.pone.0100824, pubmedcentral=4081115}","https://www.semanticscholar.org/paper/36096d618c977cc16e278185e5a645e1301dad54","AIF Downregulation and Its Interaction with STK3 in Renal Cell Carcinoma","[{authorid=50433138, name=Shengqiang Xu}, {authorid=5381400, name=Hongjin Wu}, {authorid=50436054, name=Huan Nie}, {authorid=49693105, name=L. Yue}, {authorid=3983741, name=Huadong Jiang}, {authorid=46440656, name=Sheng Xiao}, {authorid=2116611056, name=Yu Li}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2014","56","11","1","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle]","2014-07-03","{name=PLoS ONE, pages=null, volume=9}","4577283"
"44153242","{acl=null, dblp=null, arxiv=null, mag=2803351822, corpusid=44153242, pubmed=29791466, doi=10.1371/journal.pone.0197590, pubmedcentral=5965887}","https://www.semanticscholar.org/paper/f3961efee9f1ab519532f61d97aa9bdecfec57d4","Understanding health advocacy in family medicine and psychiatry curricula and practice: A qualitative study","[{authorid=3727355, name=S. Soklaridis}, {authorid=2061170664, name=Carrie Bernard}, {authorid=50618892, name=Genevieve Ferguson}, {authorid=4679778, name=L. Andermann}, {authorid=7837104, name=Mark Fefergrad}, {authorid=48581837, name=K. Fung}, {authorid=6724768, name=K. Iglar}, {authorid=94356123, name=Andrew Johnson}, {authorid=16161943, name=Morag Paton}, {authorid=4796878, name=C. Whitehead}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2018","32","8","0","true","[{category=Medicine, source=s2-fos-model}, {category=Education, source=s2-fos-model}, {category=Psychology, source=s2-fos-model}, {category=Psychology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2018-05-23","{name=PLoS ONE, pages=null, volume=13}","44153242"
"220965308","{acl=null, dblp=null, arxiv=null, mag=3047032389, corpusid=220965308, pubmed=32749184, doi=10.1177/1087054720945019, pubmedcentral=8427808}","https://www.semanticscholar.org/paper/eb8bfcab4010261c4a7a7b72d6dad4bd342915a8","Infant Attentional behaviors Are Associated With ADHD Symptomatology and Executive Function in Early Childhood","[{authorid=47746343, name=Rebecca L. Stephens}, {authorid=2190489793, name=Heba E Elsayed}, {authorid=2190489793, name=Heba E Elsayed}, {authorid=144505011, name=J. Reznick}, {authorid=6296175, name=E. Crais}, {authorid=2709823, name=L. Watson}]","Journal of Attention Disorders","fd00b212-b73a-4348-b676-675e6b2a828e","2020","80","7","0","true","[{category=Psychology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Psychology, source=external}]","[JournalArticle]","2020-08-04","{name=Journal of Attention Disorders, pages=1908 - 1918, volume=25}","220965308"
"8771747","{acl=null, dblp=null, arxiv=null, mag=2041270222, corpusid=8771747, pubmed=24449145, doi=10.1117/1.JBO.19.1.017004, pubmedcentral=null}","https://www.semanticscholar.org/paper/90ee8c9d05f50f971df7b4686ef558e358552016","Correlation between skin, bone, and cerebrospinal fluid layer thickness and optical coefficients measured by multidistance frequency-domain near-infrared spectroscopy in term and preterm infants","[{authorid=123187567, name=A. Demel}, {authorid=48242089, name=K. Feilke}, {authorid=2237786897, name=M. Wolf}, {authorid=3335983, name=C. Poets}, {authorid=1869218, name=A. Franz}]","Journal of Biomedical Optics","3a712262-b7d9-4756-94a1-57c2f9d4197c","2014","20","19","0","true","[{category=Medicine, source=s2-fos-model}, {category=Materials Science, source=external}, {category=Medicine, source=external}, {category=Engineering, source=external}]","[JournalArticle]",,"{name=Journal of Biomedical Optics, pages=null, volume=19}","8771747"
"25319625","{acl=null, dblp=null, arxiv=null, mag=2764090741, corpusid=25319625, pubmed=29039514, doi=10.3892/ijo.2017.4157, pubmedcentral=5673012}","https://www.semanticscholar.org/paper/6b6635a71636168f9c9c236b400a4c6d29c9d205","5,6,7,3′,4′,5′-Hexamethoxyflavone inhibits growth of triple-negative breast cancer cells via suppression of MAPK and Akt signaling pathways and arresting cell cycle","[{authorid=1403656182, name=Natasha Borah}, {authorid=13349113, name=S. Gunawardana}, {authorid=2073324447, name=Haydee M Torres}, {authorid=144441755, name=S. Mcdonnell}, {authorid=48832362, name=S. Van slambrouck}]","International Journal of Oncology","b41df651-5d08-4d1d-afbb-0912b1374f15","2017","39","21","0","true","[{category=Chemistry, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2017-10-13","{name=International Journal of Oncology, pages=1685 - 1693, volume=51}","25319625"
"53110507","{acl=null, dblp=null, arxiv=null, mag=2898780408, corpusid=53110507, pubmed=30377700, doi=10.1007/s00018-018-2956-z, pubmedcentral=6514067}","https://www.semanticscholar.org/paper/4896f7355c0d3297185e5826a4a6b0d064482574","Pathological effects of ionizing radiation: endothelial activation and dysfunction","[{authorid=5107314, name=Bjorn Baselet}, {authorid=4812169, name=P. Sonveaux}, {authorid=5977374, name=S. Baatout}, {authorid=50711272, name=A. Aerts}]","Cellular and Molecular Life Sciences",,"2018","280","134","5","true","[{category=Environmental Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[Review, JournalArticle]","2018-10-30","{name=Cellular and Molecular Life Sciences, pages=699 - 728, volume=76}","53110507"
"206269566","{acl=null, dblp=null, arxiv=1508.02723, mag=2214923827, corpusid=206269566, pubmed=26943517, doi=10.1103/PhysRevLett.116.070407, pubmedcentral=null}","https://www.semanticscholar.org/paper/5ba9b5a8132092dd11654d92c44932fddf97e3df","Driven Markovian Quantum Criticality.","[{authorid=40341463, name=J. Marino}, {authorid=49182013, name=S. Diehl}]","Physical Review Letters","16c9f9d4-bee1-435d-8c85-22a3deba109d","2015","16","80","1","true","[{category=Physics, source=s2-fos-model}, {category=Medicine, source=external}, {category=Physics, source=external}]","[JournalArticle]","2015-08-11","{name=Physical review letters, pages=
          070407
        , volume=116 7}","206269566"
"18820092","{acl=null, dblp=null, arxiv=null, mag=2294403128, corpusid=18820092, pubmed=26934484, doi=10.1371/journal.pone.0149700, pubmedcentral=4775024}","https://www.semanticscholar.org/paper/8df12e967fa229bc150bf124cff8b9038f23c7a9","Stunted at 10 Years. Linear Growth Trajectories and Stunting from Birth to Pre-Adolescence in a Rural Bangladeshi Cohort","[{authorid=4041714, name=Pernilla Svefors}, {authorid=2148758220, name=Anisur Rahman}, {authorid=2155868, name=E. Ekström}, {authorid=2163666096, name=A. Khan}, {authorid=39873377, name=E. Lindström}, {authorid=1715233, name=L. Persson}, {authorid=8553975, name=K. Ekholm Selling}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2016","60","45","1","true","[{category=Environmental Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2016-03-02","{name=PLoS ONE, pages=null, volume=11}","18820092"
"52903906","{acl=null, dblp=null, arxiv=null, mag=2892913735, corpusid=52903906, pubmed=30275784, doi=10.31486/toj.17.0112, pubmedcentral=null}","https://www.semanticscholar.org/paper/6b9aa93e1c0c55bbaecc9adb0512cfd186850708","Rhabdomyolysis: Patterns, Circumstances, and Outcomes of Patients Presenting to the Emergency Department","[{authorid=82582195, name=Emily Knafl}, {authorid=36624902, name=J. Hughes}, {authorid=6631574, name=G. Dimeski}, {authorid=78696833, name=R. Eley}]","Ochsner Journal","86978015-5721-4227-a031-04967106cca6","2018","28","11","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2018-09-21","{name=Ochsner Journal, pages=215 - 221, volume=18}","52903906"
"10928062","{acl=null, dblp=null, arxiv=null, mag=2155048725, corpusid=10928062, pubmed=25371494, doi=10.1093/glycob/cwu120, pubmedcentral=4310351}","https://www.semanticscholar.org/paper/7828cb2adfcde841b39c68a19e32c59bc500dd41","Versican in inflammation and tissue remodeling: The impact on lung disorders","[{authorid=1401767634, name=A. Andersson-Sjöland}, {authorid=5956374, name=O. Hallgren}, {authorid=4488788, name=Sara Rolandsson}, {authorid=5234501, name=Maria Weitoft}, {authorid=3649231, name=E. Tykesson}, {authorid=1399617816, name=Anna-Karin Larsson-Callerfelt}, {authorid=1399564021, name=K. Rydell‐Törmänen}, {authorid=5701423, name=L. Bjermer}, {authorid=2189036, name=A. Malmström}, {authorid=40310823, name=J. Karlsson}, {authorid=1397410006, name=G. Westergren-Thorsson}]","Glycobiology","0262a1c1-fad8-46f3-b8b4-2eb55df39a5e","2014","105","71","1","true","[{category=Biology, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[Review, JournalArticle]","2014-11-03","{name=Glycobiology, pages=243 - 251, volume=25}","10928062"
"15314939","{acl=null, dblp=null, arxiv=null, mag=1989038111, corpusid=15314939, pubmed=20543523, doi=10.5551/JAT.3830, pubmedcentral=null}","https://www.semanticscholar.org/paper/3487f356a04fd93196514e2a634e2e68d5ddb3be","Serum fetuin-A is an independent marker of insulin resistance in Japanese men.","[{authorid=40344661, name=Ayako Ishibashi}, {authorid=32688368, name=Y. Ikeda}, {authorid=49585709, name=Takashi Ohguro}, {authorid=3839628, name=Y. Kumon}, {authorid=7606319, name=Shigeo Yamanaka}, {authorid=47631451, name=H. Takata}, {authorid=1945434, name=M. Inoue}, {authorid=2986031, name=T. Suehiro}, {authorid=32686803, name=Y. Terada}]","Journal of atherosclerosis and thrombosis","2821f608-3908-4efc-899d-e7880c5e6cf8","2010","33","64","1","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2010-09-30","{name=Journal of atherosclerosis and thrombosis, pages=
          925-33
        , volume=17 9}","15314939"
"209609123","{acl=null, dblp=null, arxiv=null, mag=3025235349, corpusid=209609123, pubmed=32471448, doi=10.1186/s12864-020-6764-0, pubmedcentral=7257214}","https://www.semanticscholar.org/paper/07fcba50b57e1581d6e243204a45342b5596f5f1","Functional insights from the GC-poor genomes of two aphid parasitoids, Aphidius ervi and Lysiphlebus fabarum","[{authorid=36193302, name=A. Dennis}, {authorid=50060409, name=G. Ballesteros}, {authorid=152210334, name=S. Robin}, {authorid=5973396, name=L. Schrader}, {authorid=50744115, name=Jens Bast}, {authorid=1473901100, name=Jan Berghöfer}, {authorid=4796443, name=L. Beukeboom}, {authorid=119805207, name=M. Belghazi}, {authorid=2027357, name=A. Bretaudeau}, {authorid=2086156369, name=J. Büllesbach}, {authorid=48241188, name=E. Cash}, {authorid=6105640, name=D. Colinet}, {authorid=4722651, name=Z. Dumas}, {authorid=2051515062, name=Mohammed Errbii}, {authorid=4353862, name=P. Falabella}, {authorid=145074022, name=J. Gatti}, {authorid=6761704, name=E. Geuverink}, {authorid=2127495, name=J. D. Gibson}, {authorid=2049811915, name=Corinne Hertäg}, {authorid=3242976, name=S. Hartmann}, {authorid=1398147083, name=E. Jacquin‐Joly}, {authorid=49317319, name=Mark Lammers}, {authorid=4545204, name=B. Lavandero}, {authorid=13691670, name=I. Lindenbaum}, {authorid=1405106144, name=Lauriane Massardier-Galatà}, {authorid=48019561, name=C. Meslin}, {authorid=4667647, name=N. Montagné}, {authorid=40400919, name=N. Pak}, {authorid=3866220, name=M. Poirié}, {authorid=40341119, name=R. Salvia}, {authorid=66471491, name=Chris C. R. Smith}, {authorid=3058676, name=D. Tagu}, {authorid=4933303, name=S. Tarès}, {authorid=10225070, name=H. Vogel}, {authorid=2443971, name=T. Schwander}, {authorid=144653880, name=J. Simon}, {authorid=3915863, name=C. C. Figueroa}, {authorid=2663603, name=C. Vorburger}, {authorid=2553132, name=F. Legeai}, {authorid=3653894, name=J. Gadau}]","BMC Genomics","8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91","2019","276","18","0","true","[{category=Biology, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2019-11-14","{name=BMC Genomics, pages=null, volume=21}","209609123"
"5964707","{acl=null, dblp=null, arxiv=null, mag=2168069435, corpusid=5964707, pubmed=25892967, doi=10.7150/ijbs.11218, pubmedcentral=4400391}","https://www.semanticscholar.org/paper/7ef47242e9da033a227edb4e9afd69d83300a8d4","DNA Methylation, Its Mediators and Genome Integrity","[{authorid=1489060884, name=Huan Meng}, {authorid=50206871, name=Ying Cao}, {authorid=6638630, name=J. Qin}, {authorid=144532321, name=Xiaoyu Song}, {authorid=2145802967, name=Qing Zhang}, {authorid=32620201, name=Y. Shi}, {authorid=47239065, name=Liu Cao}]","International Journal on Biological Sciences","8e9ac490-4c8b-49ab-8a33-d0691dfd8dc8","2015","219","172","6","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[Review, JournalArticle]","2015-04-08","{name=International Journal of Biological Sciences, pages=604 - 617, volume=11}","5964707"
"4669727","{acl=null, dblp=null, arxiv=null, mag=2057271667, corpusid=4669727, pubmed=23056169, doi=10.1371/journal.pone.0041689, pubmedcentral=3463537}","https://www.semanticscholar.org/paper/a0dff1afe06bf3e3e57d11c7cdb88070416e182b","Association of the Maternal MTHFR C677T Polymorphism with Susceptibility to Neural Tube Defects in Offsprings: Evidence from 25 Case-Control Studies","[{authorid=2110152830, name=Lifeng Yan}, {authorid=46586837, name=Lin Zhao}, {authorid=2072951059, name=Yan Long}, {authorid=2065897933, name=P. Zou}, {authorid=6509332, name=Guixiang Ji}, {authorid=49744285, name=A. Gu}, {authorid=144486503, name=Peng Zhao}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2012","59","91","4","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[MetaAnalysis, JournalArticle]","2012-10-03","{name=PLoS ONE, pages=null, volume=7}","4669727"
"8051240","{acl=null, dblp=null, arxiv=null, mag=2047436385, corpusid=8051240, pubmed=21559376, doi=10.1371/journal.pone.0019446, pubmedcentral=3084858}","https://www.semanticscholar.org/paper/8ffba5a81908f47103d1852a8c47bc947e8aa1e2","Control of Precursor Maturation and Disposal Is an Early Regulative Mechanism in the Normal Insulin Production of Pancreatic β-Cells","[{authorid=2146041432, name=Jie Wang}, {authorid=2144540788, name=Ying Chen}, {authorid=4140601, name=Q. Yuan}, {authorid=6217609, name=Wei-Yu Tang}, {authorid=2144523803, name=Xiaoping Zhang}, {authorid=14359178, name=K. Osei}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2011","61","27","1","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle]","2011-04-29","{name=PLoS ONE, pages=null, volume=6}","8051240"
"18448188","{acl=null, dblp=null, arxiv=null, mag=1965191651, corpusid=18448188, pubmed=25157794, doi=10.1371/journal.pone.0105711, pubmedcentral=4144901}","https://www.semanticscholar.org/paper/e2a554737eb24b904577f776b310780199bde8ef","Activation of α-7 Nicotinic Acetylcholine Receptor Reduces Ischemic Stroke Injury through Reduction of Pro-Inflammatory Macrophages and Oxidative Stress","[{authorid=4608288, name=Zhenying Han}, {authorid=35319512, name=F. Shen}, {authorid=144123670, name=Yue He}, {authorid=4594084, name=V. Degos}, {authorid=153646557, name=Marine Camus}, {authorid=32021921, name=M. Maze}, {authorid=52458564, name=W. Young}, {authorid=144696144, name=H. Su}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2014","42","88","4","true","[{category=Medicine, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2014-08-26","{name=PLoS ONE, pages=null, volume=9}","18448188"
"264006299","{acl=null, dblp=null, arxiv=null, mag=2140649827, corpusid=264006299, pubmed=21702935, doi=10.1186/gm258, pubmedcentral=3218816}","https://www.semanticscholar.org/paper/1fe444631d1ac4d84320c4f2ef581db317952183","Genetic variants in the MRPS30 region and postmenopausal breast cancer risk","[{authorid=2258344879, name=Ying Huang}, {authorid=2236004, name=D. Ballinger}, {authorid=2240716396, name=James Y Dai}, {authorid=2257489253, name=Ulrike Peters}, {authorid=2250615210, name=David A Hinds}, {authorid=2257490018, name=David R. Cox}, {authorid=47855926, name=Erica J. Beilharz}, {authorid=46500525, name=R. Chlebowski}, {authorid=2250317799, name=J. Rossouw}, {authorid=5013151, name=A. McTiernan}, {authorid=2250322473, name=Thomas E. Rohan}, {authorid=2240994898, name=Ross L. Prentice}]","Genome Medicine","a1eabcca-9d3f-45ac-bb78-c024734a2b68","2011","36","20","2","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2011-06-24","{name=Genome Medicine, pages=42 - 42, volume=3}","264006299"
